time,exp1_s1
4.02010050251256,2
4.02010050251256,2
4.02010050251256,4
4.02010050251256,5
4.22110552763819,6
4.22110552763819,7
4.22110552763819,3
4.22110552763819,2
4.22110552763819,3
4.22110552763819,3
4.22110552763819,5
4.22110552763819,3
4.22110552763819,4
4.22110552763819,5
4.22110552763819,4
4.22110552763819,1
4.22110552763819,3
4.22110552763819,4
4.22110552763819,5
4.22110552763819,6
4.22110552763819,2
4.22110552763819,2
4.22110552763819,8
4.22110552763819,2
4.22110552763819,2
4.22110552763819,4
4.22110552763819,1
4.22110552763819,9
4.22110552763819,4
4.22110552763819,3
4.22110552763819,4
4.22110552763819,1
4.22110552763819,7
4.22110552763819,5
4.22110552763819,4
4.22110552763819,3
4.22110552763819,4
4.22110552763819,3
4.22110552763819,1
4.22110552763819,2
4.22110552763819,2
4.22110552763819,4
4.22110552763819,5
4.22110552763819,4
4.22110552763819,6
4.22110552763819,4
4.22110552763819,3
4.22110552763819,1
4.22110552763819,3
4.22110552763819,1
4.22110552763819,3
4.22110552763819,2
4.22110552763819,3
4.22110552763819,2
4.22110552763819,6
4.22110552763819,6
4.22110552763819,4
4.22110552763819,6
4.22110552763819,1
4.22110552763819,2
4.22110552763819,7
4.22110552763819,5
4.22110552763819,3
4.22110552763819,5
4.22110552763819,3
4.22110552763819,4
4.22110552763819,4
4.22110552763819,5
4.22110552763819,5
4.22110552763819,5
4.22110552763819,3
4.22110552763819,3
4.22110552763819,6
4.22110552763819,3
4.22110552763819,6
4.22110552763819,0
4.22110552763819,1
4.22110552763819,5
4.22110552763819,7
4.22110552763819,6
4.22110552763819,3
4.22110552763819,5
4.22110552763819,3
4.22110552763819,2
4.22110552763819,6
4.22110552763819,4
4.22110552763819,5
4.22110552763819,3
4.22110552763819,3
4.22110552763819,3
4.22110552763819,2
4.22110552763819,5
4.22110552763819,5
4.22110552763819,6
4.22110552763819,3
4.22110552763819,1
4.22110552763819,6
4.22110552763819,4
4.22110552763819,3
4.22110552763819,4
4.22110552763819,4
4.22110552763819,1
4.22110552763819,5
4.22110552763819,0
4.22110552763819,3
4.22110552763819,3
4.22110552763819,2
4.22110552763819,6
4.22110552763819,2
4.22110552763819,3
4.22110552763819,2
4.22110552763819,3
4.22110552763819,3
4.22110552763819,2
4.22110552763819,0
4.22110552763819,7
4.22110552763819,4
4.22110552763819,3
4.22110552763819,2
4.22110552763819,2
4.22110552763819,7
4.22110552763819,5
4.22110552763819,3
4.22110552763819,6
4.22110552763819,5
4.22110552763819,2
4.22110552763819,0
4.22110552763819,2
4.22110552763819,9
4.22110552763819,6
4.22110552763819,0
4.22110552763819,4
4.22110552763819,2
4.22110552763819,3
4.22110552763819,2
4.22110552763819,6
4.22110552763819,4
4.22110552763819,4
4.22110552763819,2
4.22110552763819,6
4.22110552763819,5
4.22110552763819,6
4.22110552763819,7
4.22110552763819,4
4.22110552763819,2
4.22110552763819,6
4.22110552763819,3
4.22110552763819,3
4.22110552763819,2
4.22110552763819,5
4.22110552763819,3
4.22110552763819,8
4.22110552763819,2
4.22110552763819,0
4.22110552763819,3
4.22110552763819,3
4.22110552763819,2
4.22110552763819,5
4.22110552763819,4
4.22110552763819,7
4.22110552763819,6
4.22110552763819,3
4.22110552763819,2
4.22110552763819,5
4.22110552763819,2
4.22110552763819,1
4.22110552763819,3
4.22110552763819,4
4.22110552763819,2
4.22110552763819,1
4.22110552763819,2
4.22110552763819,4
4.22110552763819,4
4.22110552763819,8
4.22110552763819,4
4.22110552763819,3
4.22110552763819,3
4.22110552763819,1
4.22110552763819,4
4.22110552763819,3
4.22110552763819,2
4.22110552763819,3
4.22110552763819,3
4.22110552763819,3
4.22110552763819,8
4.22110552763819,2
4.22110552763819,1
4.22110552763819,3
4.22110552763819,4
4.22110552763819,3
4.22110552763819,2
4.22110552763819,0
4.22110552763819,1
4.22110552763819,4
4.22110552763819,2
4.22110552763819,4
4.22110552763819,8
4.22110552763819,5
4.22110552763819,6
4.22110552763819,2
4.22110552763819,3
4.22110552763819,1
4.22110552763819,2
4.22110552763819,3
4.42211055276382,4
4.42211055276382,3
4.42211055276382,1
4.42211055276382,6
4.42211055276382,2
4.42211055276382,1
4.42211055276382,2
4.42211055276382,3
4.42211055276382,4
4.42211055276382,4
4.42211055276382,2
4.42211055276382,2
4.42211055276382,4
4.42211055276382,2
4.42211055276382,8
4.42211055276382,2
4.42211055276382,2
4.42211055276382,5
4.42211055276382,3
4.42211055276382,4
4.42211055276382,4
4.42211055276382,3
4.42211055276382,4
4.42211055276382,3
4.42211055276382,2
4.42211055276382,6
4.42211055276382,4
4.42211055276382,4
4.42211055276382,3
4.42211055276382,2
4.42211055276382,3
4.42211055276382,3
4.42211055276382,2
4.42211055276382,3
4.42211055276382,3
4.42211055276382,3
4.42211055276382,6
4.42211055276382,3
4.42211055276382,1
4.42211055276382,5
4.42211055276382,4
4.42211055276382,2
4.42211055276382,7
4.42211055276382,4
4.42211055276382,3
4.42211055276382,2
4.42211055276382,3
4.42211055276382,3
4.42211055276382,4
4.42211055276382,2
4.42211055276382,5
4.42211055276382,3
4.42211055276382,5
4.42211055276382,4
4.42211055276382,5
4.42211055276382,7
4.42211055276382,4
4.42211055276382,2
4.42211055276382,1
4.42211055276382,6
4.42211055276382,7
4.42211055276382,4
4.42211055276382,5
4.42211055276382,3
4.42211055276382,3
4.42211055276382,2
4.42211055276382,3
4.42211055276382,1
4.42211055276382,2
4.42211055276382,3
4.42211055276382,3
4.42211055276382,4
4.42211055276382,1
4.42211055276382,3
4.42211055276382,2
4.42211055276382,6
4.42211055276382,3
4.42211055276382,4
4.42211055276382,0
4.42211055276382,2
4.42211055276382,3
4.42211055276382,5
4.42211055276382,3
4.42211055276382,4
4.42211055276382,1
4.42211055276382,8
4.42211055276382,4
4.42211055276382,3
4.42211055276382,1
4.42211055276382,4
4.42211055276382,4
4.42211055276382,6
4.42211055276382,3
4.42211055276382,5
4.42211055276382,3
4.42211055276382,3
4.42211055276382,2
4.42211055276382,4
4.42211055276382,3
4.42211055276382,3
4.42211055276382,2
4.42211055276382,2
4.42211055276382,1
4.42211055276382,3
4.42211055276382,4
4.42211055276382,2
4.42211055276382,4
4.42211055276382,4
4.42211055276382,4
4.42211055276382,4
4.42211055276382,6
4.42211055276382,4
4.42211055276382,3
4.42211055276382,5
4.42211055276382,3
4.42211055276382,3
4.42211055276382,3
4.42211055276382,5
4.42211055276382,2
4.42211055276382,2
4.42211055276382,3
4.42211055276382,5
4.42211055276382,7
4.42211055276382,4
4.42211055276382,3
4.42211055276382,7
4.42211055276382,3
4.42211055276382,2
4.42211055276382,1
4.42211055276382,1
4.42211055276382,3
4.42211055276382,5
4.42211055276382,4
4.42211055276382,2
4.42211055276382,2
4.42211055276382,3
4.42211055276382,4
4.42211055276382,4
4.42211055276382,5
4.42211055276382,4
4.42211055276382,2
4.42211055276382,5
4.42211055276382,2
4.42211055276382,4
4.42211055276382,5
4.42211055276382,1
4.42211055276382,2
4.42211055276382,1
4.42211055276382,3
4.42211055276382,3
4.42211055276382,4
4.42211055276382,3
4.42211055276382,1
4.42211055276382,9
4.42211055276382,5
4.42211055276382,1
4.42211055276382,3
4.42211055276382,3
4.42211055276382,1
4.42211055276382,1
4.42211055276382,3
4.42211055276382,5
4.42211055276382,5
4.42211055276382,6
4.42211055276382,7
4.42211055276382,1
4.42211055276382,3
4.42211055276382,6
4.42211055276382,5
4.42211055276382,1
4.42211055276382,0
4.42211055276382,3
4.42211055276382,6
4.42211055276382,1
4.42211055276382,1
4.42211055276382,9
4.42211055276382,2
4.42211055276382,5
4.42211055276382,4
4.42211055276382,8
4.42211055276382,2
4.42211055276382,5
4.42211055276382,5
4.42211055276382,5
4.42211055276382,2
4.42211055276382,3
4.42211055276382,2
4.42211055276382,1
4.42211055276382,0
4.42211055276382,3
4.42211055276382,4
4.42211055276382,4
4.42211055276382,5
4.42211055276382,4
4.42211055276382,8
4.42211055276382,6
4.42211055276382,3
4.42211055276382,1
4.42211055276382,2
4.42211055276382,3
4.62311557788945,7
4.62311557788945,5
4.62311557788945,2
4.62311557788945,7
4.62311557788945,7
4.62311557788945,2
4.62311557788945,5
4.62311557788945,6
4.62311557788945,5
4.62311557788945,4
4.62311557788945,4
4.62311557788945,2
4.62311557788945,2
4.62311557788945,2
4.62311557788945,6
4.62311557788945,1
4.62311557788945,4
4.62311557788945,2
4.62311557788945,3
4.62311557788945,7
4.62311557788945,4
4.62311557788945,0
4.62311557788945,5
4.62311557788945,5
4.62311557788945,4
4.62311557788945,8
4.62311557788945,9
4.62311557788945,2
4.62311557788945,3
4.62311557788945,5
4.62311557788945,5
4.62311557788945,3
4.62311557788945,2
4.62311557788945,4
4.62311557788945,8
4.62311557788945,3
4.62311557788945,4
4.62311557788945,5
4.62311557788945,5
4.62311557788945,3
4.62311557788945,4
4.62311557788945,5
4.62311557788945,4
4.62311557788945,3
4.62311557788945,3
4.62311557788945,4
4.62311557788945,3
4.62311557788945,5
4.62311557788945,3
4.62311557788945,2
4.62311557788945,1
4.62311557788945,3
4.62311557788945,4
4.62311557788945,6
4.62311557788945,7
4.62311557788945,5
4.62311557788945,0
4.62311557788945,6
4.62311557788945,3
4.62311557788945,4
4.62311557788945,5
4.62311557788945,4
4.62311557788945,3
4.62311557788945,4
4.62311557788945,2
4.62311557788945,4
4.62311557788945,6
4.62311557788945,8
4.62311557788945,2
4.62311557788945,2
4.62311557788945,1
4.62311557788945,3
4.62311557788945,3
4.62311557788945,3
4.62311557788945,3
4.62311557788945,2
4.62311557788945,5
4.62311557788945,8
4.62311557788945,6
4.62311557788945,1
4.62311557788945,3
4.62311557788945,6
4.62311557788945,3
4.62311557788945,3
4.62311557788945,5
4.62311557788945,3
4.62311557788945,1
4.62311557788945,2
4.62311557788945,2
4.62311557788945,4
4.62311557788945,5
4.62311557788945,5
4.62311557788945,2
4.62311557788945,4
4.62311557788945,5
4.62311557788945,3
4.62311557788945,1
4.62311557788945,2
4.62311557788945,5
4.62311557788945,3
4.62311557788945,2
4.62311557788945,4
4.62311557788945,3
4.62311557788945,4
4.62311557788945,3
4.62311557788945,5
4.62311557788945,0
4.62311557788945,3
4.62311557788945,2
4.62311557788945,2
4.62311557788945,3
4.62311557788945,3
4.62311557788945,2
4.62311557788945,7
4.62311557788945,2
4.62311557788945,1
4.62311557788945,1
4.62311557788945,3
4.62311557788945,0
4.62311557788945,3
4.62311557788945,2
4.62311557788945,5
4.62311557788945,6
4.62311557788945,2
4.62311557788945,5
4.62311557788945,4
4.62311557788945,2
4.62311557788945,3
4.62311557788945,2
4.62311557788945,3
4.62311557788945,6
4.62311557788945,5
4.62311557788945,5
4.62311557788945,5
4.62311557788945,6
4.62311557788945,2
4.62311557788945,4
4.62311557788945,0
4.62311557788945,3
4.62311557788945,4
4.62311557788945,3
4.62311557788945,3
4.62311557788945,5
4.62311557788945,0
4.62311557788945,4
4.62311557788945,8
4.62311557788945,0
4.62311557788945,7
4.62311557788945,4
4.62311557788945,8
4.62311557788945,1
4.62311557788945,3
4.62311557788945,6
4.62311557788945,4
4.62311557788945,8
4.62311557788945,3
4.62311557788945,5
4.62311557788945,3
4.62311557788945,6
4.62311557788945,2
4.62311557788945,9
4.62311557788945,3
4.62311557788945,4
4.62311557788945,3
4.62311557788945,5
4.62311557788945,5
4.62311557788945,3
4.62311557788945,5
4.62311557788945,3
4.62311557788945,4
4.62311557788945,2
4.62311557788945,7
4.62311557788945,5
4.62311557788945,1
4.62311557788945,1
4.62311557788945,6
4.62311557788945,5
4.62311557788945,8
4.62311557788945,1
4.62311557788945,7
4.62311557788945,2
4.62311557788945,3
4.62311557788945,7
4.62311557788945,3
4.62311557788945,6
4.62311557788945,4
4.62311557788945,2
4.62311557788945,1
4.62311557788945,1
4.62311557788945,1
4.62311557788945,6
4.62311557788945,2
4.62311557788945,5
4.62311557788945,2
4.62311557788945,4
4.62311557788945,5
4.62311557788945,2
4.62311557788945,5
4.62311557788945,4
4.62311557788945,1
4.82412060301507,2
4.82412060301507,2
4.82412060301507,4
4.82412060301507,5
4.82412060301507,4
4.82412060301507,4
4.82412060301507,7
4.82412060301507,4
4.82412060301507,2
4.82412060301507,2
4.82412060301507,2
4.82412060301507,8
4.82412060301507,5
4.82412060301507,6
4.82412060301507,4
4.82412060301507,4
4.82412060301507,5
4.82412060301507,3
4.82412060301507,2
4.82412060301507,2
4.82412060301507,3
4.82412060301507,3
4.82412060301507,7
4.82412060301507,3
4.82412060301507,5
4.82412060301507,8
4.82412060301507,9
4.82412060301507,6
4.82412060301507,2
4.82412060301507,3
4.82412060301507,4
4.82412060301507,2
4.82412060301507,5
4.82412060301507,1
4.82412060301507,2
4.82412060301507,5
4.82412060301507,8
4.82412060301507,3
4.82412060301507,2
4.82412060301507,5
4.82412060301507,4
4.82412060301507,5
4.82412060301507,7
4.82412060301507,4
4.82412060301507,6
4.82412060301507,2
4.82412060301507,4
4.82412060301507,2
4.82412060301507,2
4.82412060301507,3
4.82412060301507,1
4.82412060301507,6
4.82412060301507,5
4.82412060301507,6
4.82412060301507,3
4.82412060301507,2
4.82412060301507,1
4.82412060301507,5
4.82412060301507,5
4.82412060301507,1
4.82412060301507,5
4.82412060301507,2
4.82412060301507,4
4.82412060301507,2
4.82412060301507,4
4.82412060301507,7
4.82412060301507,5
4.82412060301507,9
4.82412060301507,4
4.82412060301507,6
4.82412060301507,2
4.82412060301507,2
4.82412060301507,7
4.82412060301507,6
4.82412060301507,3
4.82412060301507,2
4.82412060301507,5
4.82412060301507,6
4.82412060301507,2
4.82412060301507,6
4.82412060301507,2
4.82412060301507,4
4.82412060301507,3
4.82412060301507,2
4.82412060301507,7
4.82412060301507,5
4.82412060301507,6
4.82412060301507,1
4.82412060301507,3
4.82412060301507,3
4.82412060301507,1
4.82412060301507,2
4.82412060301507,2
4.82412060301507,4
4.82412060301507,8
4.82412060301507,1
4.82412060301507,5
4.82412060301507,3
4.82412060301507,4
4.82412060301507,4
4.82412060301507,5
4.82412060301507,3
4.82412060301507,3
4.82412060301507,6
4.82412060301507,4
4.82412060301507,1
4.82412060301507,5
4.82412060301507,4
4.82412060301507,4
4.82412060301507,6
4.82412060301507,2
4.82412060301507,5
4.82412060301507,7
4.82412060301507,3
4.82412060301507,4
4.82412060301507,4
4.82412060301507,8
4.82412060301507,3
4.82412060301507,1
4.82412060301507,3
4.82412060301507,4
4.82412060301507,3
4.82412060301507,7
4.82412060301507,7
4.82412060301507,2
4.82412060301507,5
4.82412060301507,5
4.82412060301507,4
4.82412060301507,4
4.82412060301507,4
4.82412060301507,5
4.82412060301507,2
4.82412060301507,6
4.82412060301507,4
4.82412060301507,2
4.82412060301507,4
4.82412060301507,4
4.82412060301507,3
4.82412060301507,5
4.82412060301507,2
4.82412060301507,5
4.82412060301507,4
4.82412060301507,1
4.82412060301507,2
4.82412060301507,3
4.82412060301507,5
4.82412060301507,3
4.82412060301507,1
4.82412060301507,4
4.82412060301507,2
4.82412060301507,3
4.82412060301507,3
4.82412060301507,3
4.82412060301507,6
4.82412060301507,6
4.82412060301507,5
4.82412060301507,3
4.82412060301507,1
4.82412060301507,5
4.82412060301507,7
4.82412060301507,5
4.82412060301507,3
4.82412060301507,1
4.82412060301507,2
4.82412060301507,3
4.82412060301507,4
4.82412060301507,2
4.82412060301507,1
4.82412060301507,7
4.82412060301507,3
4.82412060301507,4
4.82412060301507,8
4.82412060301507,1
4.82412060301507,1
4.82412060301507,2
4.82412060301507,4
4.82412060301507,8
4.82412060301507,4
4.82412060301507,4
4.82412060301507,4
4.82412060301507,4
4.82412060301507,4
4.82412060301507,5
4.82412060301507,2
4.82412060301507,4
4.82412060301507,6
4.82412060301507,4
4.82412060301507,4
4.82412060301507,4
4.82412060301507,2
4.82412060301507,5
4.82412060301507,4
4.82412060301507,3
4.82412060301507,2
4.82412060301507,1
4.82412060301507,10
4.82412060301507,4
4.82412060301507,5
4.82412060301507,3
4.82412060301507,5
5.0251256281407,1
5.0251256281407,6
5.0251256281407,3
5.0251256281407,2
5.0251256281407,4
5.0251256281407,3
5.0251256281407,3
5.0251256281407,3
5.0251256281407,5
5.0251256281407,2
5.0251256281407,7
5.0251256281407,2
5.0251256281407,5
5.0251256281407,5
5.0251256281407,4
5.0251256281407,7
5.0251256281407,3
5.0251256281407,6
5.0251256281407,5
5.0251256281407,1
5.0251256281407,6
5.0251256281407,3
5.0251256281407,5
5.0251256281407,3
5.0251256281407,2
5.0251256281407,3
5.0251256281407,3
5.0251256281407,5
5.0251256281407,3
5.0251256281407,8
5.0251256281407,2
5.0251256281407,5
5.0251256281407,6
5.0251256281407,3
5.0251256281407,4
5.0251256281407,4
5.0251256281407,9
5.0251256281407,5
5.0251256281407,3
5.0251256281407,8
5.0251256281407,5
5.0251256281407,3
5.0251256281407,3
5.0251256281407,4
5.0251256281407,3
5.0251256281407,4
5.0251256281407,3
5.0251256281407,0
5.0251256281407,8
5.0251256281407,7
5.0251256281407,3
5.0251256281407,5
5.0251256281407,2
5.0251256281407,6
5.0251256281407,4
5.0251256281407,5
5.0251256281407,4
5.0251256281407,6
5.0251256281407,6
5.0251256281407,5
5.0251256281407,4
5.0251256281407,7
5.0251256281407,2
5.0251256281407,7
5.0251256281407,8
5.0251256281407,3
5.0251256281407,1
5.0251256281407,2
5.0251256281407,6
5.0251256281407,6
5.0251256281407,4
5.0251256281407,8
5.0251256281407,2
5.0251256281407,5
5.0251256281407,4
5.0251256281407,5
5.0251256281407,4
5.0251256281407,6
5.0251256281407,8
5.0251256281407,2
5.0251256281407,2
5.0251256281407,5
5.0251256281407,6
5.0251256281407,4
5.0251256281407,2
5.0251256281407,10
5.0251256281407,5
5.0251256281407,2
5.0251256281407,3
5.0251256281407,3
5.0251256281407,4
5.0251256281407,5
5.0251256281407,7
5.0251256281407,5
5.0251256281407,2
5.0251256281407,4
5.0251256281407,3
5.0251256281407,2
5.0251256281407,2
5.0251256281407,2
5.0251256281407,4
5.0251256281407,1
5.0251256281407,5
5.0251256281407,5
5.0251256281407,2
5.0251256281407,3
5.0251256281407,7
5.0251256281407,0
5.0251256281407,8
5.0251256281407,1
5.0251256281407,5
5.0251256281407,4
5.0251256281407,6
5.0251256281407,4
5.0251256281407,1
5.0251256281407,3
5.0251256281407,5
5.0251256281407,8
5.0251256281407,2
5.0251256281407,3
5.0251256281407,3
5.0251256281407,6
5.0251256281407,3
5.0251256281407,3
5.0251256281407,7
5.0251256281407,2
5.0251256281407,2
5.0251256281407,3
5.0251256281407,3
5.0251256281407,3
5.0251256281407,4
5.0251256281407,3
5.0251256281407,5
5.0251256281407,3
5.0251256281407,4
5.0251256281407,5
5.0251256281407,7
5.0251256281407,3
5.0251256281407,3
5.0251256281407,4
5.0251256281407,5
5.0251256281407,4
5.0251256281407,2
5.0251256281407,2
5.0251256281407,4
5.0251256281407,4
5.0251256281407,5
5.0251256281407,7
5.0251256281407,2
5.0251256281407,5
5.0251256281407,5
5.0251256281407,5
5.0251256281407,5
5.0251256281407,3
5.0251256281407,3
5.0251256281407,5
5.0251256281407,3
5.0251256281407,4
5.0251256281407,2
5.0251256281407,1
5.0251256281407,2
5.0251256281407,1
5.0251256281407,5
5.0251256281407,6
5.0251256281407,5
5.0251256281407,2
5.0251256281407,5
5.0251256281407,4
5.0251256281407,4
5.0251256281407,6
5.0251256281407,7
5.0251256281407,5
5.0251256281407,5
5.0251256281407,6
5.0251256281407,4
5.0251256281407,8
5.0251256281407,5
5.0251256281407,3
5.0251256281407,4
5.0251256281407,5
5.0251256281407,3
5.0251256281407,2
5.0251256281407,1
5.0251256281407,3
5.0251256281407,4
5.0251256281407,6
5.0251256281407,5
5.0251256281407,3
5.0251256281407,4
5.0251256281407,6
5.0251256281407,7
5.0251256281407,5
5.0251256281407,2
5.0251256281407,7
5.0251256281407,1
5.0251256281407,4
5.0251256281407,1
5.0251256281407,4
5.0251256281407,6
5.0251256281407,3
5.22613065326633,6
5.22613065326633,2
5.22613065326633,1
5.22613065326633,3
5.22613065326633,5
5.22613065326633,3
5.22613065326633,10
5.22613065326633,1
5.22613065326633,3
5.22613065326633,4
5.22613065326633,2
5.22613065326633,6
5.22613065326633,3
5.22613065326633,3
5.22613065326633,4
5.22613065326633,4
5.22613065326633,1
5.22613065326633,4
5.22613065326633,2
5.22613065326633,4
5.22613065326633,5
5.22613065326633,3
5.22613065326633,3
5.22613065326633,5
5.22613065326633,3
5.22613065326633,3
5.22613065326633,7
5.22613065326633,2
5.22613065326633,0
5.22613065326633,7
5.22613065326633,5
5.22613065326633,2
5.22613065326633,6
5.22613065326633,4
5.22613065326633,3
5.22613065326633,2
5.22613065326633,5
5.22613065326633,6
5.22613065326633,1
5.22613065326633,1
5.22613065326633,3
5.22613065326633,4
5.22613065326633,4
5.22613065326633,1
5.22613065326633,4
5.22613065326633,7
5.22613065326633,3
5.22613065326633,7
5.22613065326633,2
5.22613065326633,4
5.22613065326633,5
5.22613065326633,4
5.22613065326633,2
5.22613065326633,3
5.22613065326633,6
5.22613065326633,6
5.22613065326633,3
5.22613065326633,4
5.22613065326633,2
5.22613065326633,6
5.22613065326633,1
5.22613065326633,2
5.22613065326633,3
5.22613065326633,2
5.22613065326633,5
5.22613065326633,12
5.22613065326633,3
5.22613065326633,2
5.22613065326633,4
5.22613065326633,3
5.22613065326633,9
5.22613065326633,3
5.22613065326633,8
5.22613065326633,4
5.22613065326633,1
5.22613065326633,6
5.22613065326633,9
5.22613065326633,2
5.22613065326633,5
5.22613065326633,1
5.22613065326633,4
5.22613065326633,6
5.22613065326633,3
5.22613065326633,5
5.22613065326633,3
5.22613065326633,8
5.22613065326633,5
5.22613065326633,7
5.22613065326633,4
5.22613065326633,4
5.22613065326633,8
5.22613065326633,7
5.22613065326633,6
5.22613065326633,7
5.22613065326633,1
5.22613065326633,2
5.22613065326633,1
5.22613065326633,2
5.22613065326633,2
5.22613065326633,9
5.22613065326633,6
5.22613065326633,3
5.22613065326633,4
5.22613065326633,3
5.22613065326633,3
5.22613065326633,0
5.22613065326633,1
5.22613065326633,5
5.22613065326633,1
5.22613065326633,5
5.22613065326633,7
5.22613065326633,2
5.22613065326633,7
5.22613065326633,4
5.22613065326633,4
5.22613065326633,3
5.22613065326633,6
5.22613065326633,0
5.22613065326633,7
5.22613065326633,0
5.22613065326633,2
5.22613065326633,4
5.22613065326633,3
5.22613065326633,2
5.22613065326633,6
5.22613065326633,2
5.22613065326633,3
5.22613065326633,1
5.22613065326633,3
5.22613065326633,6
5.22613065326633,3
5.22613065326633,6
5.22613065326633,3
5.22613065326633,6
5.22613065326633,6
5.22613065326633,3
5.22613065326633,1
5.22613065326633,7
5.22613065326633,4
5.22613065326633,1
5.22613065326633,3
5.22613065326633,5
5.22613065326633,3
5.22613065326633,9
5.22613065326633,5
5.22613065326633,2
5.22613065326633,6
5.22613065326633,5
5.22613065326633,1
5.22613065326633,3
5.22613065326633,2
5.22613065326633,2
5.22613065326633,0
5.22613065326633,7
5.22613065326633,1
5.22613065326633,5
5.22613065326633,3
5.22613065326633,3
5.22613065326633,1
5.22613065326633,6
5.22613065326633,3
5.22613065326633,2
5.22613065326633,1
5.22613065326633,4
5.22613065326633,5
5.22613065326633,1
5.22613065326633,2
5.22613065326633,5
5.22613065326633,5
5.22613065326633,6
5.22613065326633,7
5.22613065326633,1
5.22613065326633,2
5.22613065326633,5
5.22613065326633,1
5.22613065326633,5
5.22613065326633,4
5.22613065326633,1
5.22613065326633,6
5.22613065326633,2
5.22613065326633,2
5.22613065326633,1
5.22613065326633,6
5.22613065326633,2
5.22613065326633,2
5.22613065326633,5
5.22613065326633,5
5.22613065326633,6
5.22613065326633,3
5.22613065326633,6
5.22613065326633,3
5.22613065326633,5
5.22613065326633,4
5.22613065326633,7
5.22613065326633,5
5.22613065326633,2
5.22613065326633,6
5.22613065326633,4
5.22613065326633,7
5.22613065326633,5
5.42713567839196,3
5.42713567839196,10
5.42713567839196,5
5.42713567839196,1
5.42713567839196,5
5.42713567839196,5
5.42713567839196,3
5.42713567839196,5
5.42713567839196,0
5.42713567839196,0
5.42713567839196,4
5.42713567839196,4
5.42713567839196,0
5.42713567839196,5
5.42713567839196,4
5.42713567839196,6
5.42713567839196,5
5.42713567839196,3
5.42713567839196,8
5.42713567839196,5
5.42713567839196,4
5.42713567839196,4
5.42713567839196,4
5.42713567839196,3
5.42713567839196,1
5.42713567839196,6
5.42713567839196,7
5.42713567839196,6
5.42713567839196,6
5.42713567839196,3
5.42713567839196,3
5.42713567839196,3
5.42713567839196,4
5.42713567839196,5
5.42713567839196,1
5.42713567839196,2
5.42713567839196,7
5.42713567839196,5
5.42713567839196,3
5.42713567839196,4
5.42713567839196,7
5.42713567839196,7
5.42713567839196,7
5.42713567839196,4
5.42713567839196,3
5.42713567839196,2
5.42713567839196,5
5.42713567839196,8
5.42713567839196,5
5.42713567839196,3
5.42713567839196,1
5.42713567839196,5
5.42713567839196,6
5.42713567839196,6
5.42713567839196,6
5.42713567839196,5
5.42713567839196,3
5.42713567839196,6
5.42713567839196,2
5.42713567839196,5
5.42713567839196,5
5.42713567839196,3
5.42713567839196,6
5.42713567839196,4
5.42713567839196,4
5.42713567839196,2
5.42713567839196,2
5.42713567839196,6
5.42713567839196,5
5.42713567839196,2
5.42713567839196,3
5.42713567839196,4
5.42713567839196,3
5.42713567839196,4
5.42713567839196,6
5.42713567839196,8
5.42713567839196,3
5.42713567839196,4
5.42713567839196,7
5.42713567839196,4
5.42713567839196,4
5.42713567839196,2
5.42713567839196,2
5.42713567839196,8
5.42713567839196,4
5.42713567839196,2
5.42713567839196,4
5.42713567839196,5
5.42713567839196,5
5.42713567839196,7
5.42713567839196,6
5.42713567839196,7
5.42713567839196,5
5.42713567839196,3
5.42713567839196,3
5.42713567839196,3
5.42713567839196,4
5.42713567839196,6
5.42713567839196,4
5.42713567839196,5
5.42713567839196,3
5.42713567839196,3
5.42713567839196,10
5.42713567839196,5
5.42713567839196,4
5.42713567839196,2
5.42713567839196,3
5.42713567839196,2
5.42713567839196,8
5.42713567839196,4
5.42713567839196,2
5.42713567839196,4
5.42713567839196,5
5.42713567839196,5
5.42713567839196,2
5.42713567839196,5
5.42713567839196,7
5.42713567839196,5
5.42713567839196,1
5.42713567839196,4
5.42713567839196,2
5.42713567839196,4
5.42713567839196,2
5.42713567839196,5
5.42713567839196,4
5.42713567839196,3
5.42713567839196,7
5.42713567839196,2
5.42713567839196,7
5.42713567839196,4
5.42713567839196,1
5.42713567839196,6
5.42713567839196,6
5.42713567839196,6
5.42713567839196,9
5.42713567839196,4
5.42713567839196,4
5.42713567839196,3
5.42713567839196,5
5.42713567839196,2
5.42713567839196,5
5.42713567839196,3
5.42713567839196,6
5.42713567839196,5
5.42713567839196,4
5.42713567839196,8
5.42713567839196,4
5.42713567839196,4
5.42713567839196,4
5.42713567839196,5
5.42713567839196,3
5.42713567839196,3
5.42713567839196,3
5.42713567839196,3
5.42713567839196,4
5.42713567839196,4
5.42713567839196,2
5.42713567839196,2
5.42713567839196,7
5.42713567839196,3
5.42713567839196,3
5.42713567839196,2
5.42713567839196,1
5.42713567839196,6
5.42713567839196,7
5.42713567839196,3
5.42713567839196,0
5.42713567839196,3
5.42713567839196,5
5.42713567839196,5
5.42713567839196,2
5.42713567839196,3
5.42713567839196,8
5.42713567839196,4
5.42713567839196,2
5.42713567839196,3
5.42713567839196,6
5.42713567839196,7
5.42713567839196,3
5.42713567839196,6
5.42713567839196,1
5.42713567839196,1
5.42713567839196,2
5.42713567839196,5
5.42713567839196,3
5.42713567839196,3
5.42713567839196,9
5.42713567839196,4
5.42713567839196,4
5.42713567839196,5
5.42713567839196,6
5.42713567839196,4
5.42713567839196,3
5.42713567839196,2
5.42713567839196,6
